Category,ProcessedText,SpeakerDialect
درامي,يلا يلا خل نروح حق عيالش خنطرونش في الحضانة هناك اه اه يا زين هذاك اليوم اللي اشوف عيالش بصحيح يصلون ويجولون بهالبيت,Khaliji
اطفال,مع السلامة,Hijazi
كوميدي,رجلي رجلي يا اخي,Hijazi
درامي,ها,Khaliji
كوميدي,وبعدين لا تحسبون يعني بما ان الرجل يحبني اني بتوسط لاي واحد منكم ها,Najdi
درامي,يعني بتحس انو انت مرتاح في الشغل وانا معاك في الشغل جنبك يعني,Najdi
كوميدي,هاهاها الحين توني افهم يقولك قصده شريف,Najdi
اطفال,ما اتكلم,Najdi
درامي,خلي حسن على ما هو عليه لا يعرف ان فايزة ما هي راضية بيه يمكن مع الوقت تقدري انت تقنعيها,Hijazi
اطفال,محظوظة,Khaliji
كوميدي,انت فيا,Najdi
كوميدي,يعني على كذا الواحد ممكن يحصل من شحاته,Khaliji
اطفال,يبغوا يلحقوا يناموا,Najdi
اطفال,قدامك,Hijazi
درامي,لا هذا ولدي سعد وانا اعرفه زين,Najdi
كوميدي,في حقوق لله سبحانه وتعالى وفي حقوق للناس,Najdi
كوميدي,وعتيق مفصول,Hijazi
درامي,راح ينقذنا من الورطة اللي حنا فيها,Najdi
درامي,مين في غيرها اكيد يكون فايزة,Khaliji
كوميدي,لا انا ابي ادخلها وهي مقفولة,Najdi
اطفال,غيرواضح الاتصال,Najdi
درامي,ها كلمتي نوف,Khaliji
كوميدي,حمد قم قم قم طفي النور بسرعة قم,Najdi
درامي,يلا اصحى علشان نطلع نفطر برا يلا,Hijazi
كوميدي,شوفوا حتى جسد واحد والان مع ابطال المصارعة الحرة في المملكة العربية السعودية سوف نشاهد مح اقول لا يكثر,Najdi
كوميدي,كلمت جارتنا قالت لي ان زوجها هو اللي بيوديني المستشفى,Najdi
اطفال,واحد يخش علينا,Hijazi
درامي,دخلنا الشحنة على المخزن حطها في وسط شحنة العطور,Khaliji
كوميدي,لبيك,Hijazi
كوميدي,يا ليت,Najdi
درامي,انا لازم اشغل مخي الليلة,Hijazi
كوميدي,اسفه ما اقدر اطلعك فيها العمر,Hijazi
اطفال,اسمه يوسف هيثم يوسف اهلا وسهلا بالبطل,Najdi
درامي,خلاص لا تبكي,Khaliji
درامي,بنتي تشتكي,Hijazi
درامي,موب حاط ببالك,Najdi
درامي,خير ان شاء الله خير ان شاء الله سلام عليكم,Khaliji
اطفال,وكمان مستعد ابغاكم تروحون له القصر الاسود و تضغطوا عليه على قد ما تقدر عشان يقول المعلومات اللي عنده,Najdi
درامي,موافقة انتي عارفة موافقة على ايه,Hijazi
اطفال,وهذا واجبنا وبعدين انا من يوم ما انتقلت القسم وانا ماني شغال غير في مشاكلكم وخلاص هاهاها,Najdi
كوميدي,كذب عشان يظهر بالسفر وصديقة صالح كذب عشان يتظاهر ان عنده سيارات غالية,Khaliji
درامي,شي جيد الناس تعرفين اني عمري ما كذبت,Khaliji
درامي,انا مالي علاقة باخوي سعد,Hijazi
اطفال,الناس كانت خايفة من خايفة من العفاريت و الاشباح اللي عاشت مخهم سنين و سنين والبطل في الحكاية هذي كلها,Khaliji
درامي,الشر برا وبعيد,Khaliji
كوميدي,يا بنت الحلال انتي وحدة عاقلة تسمعين لكلام ذيب ذا الخبل,Najdi
كوميدي,بعدين التكنشن اللئيم شرد قالي خالي اسمع اسمع يا فؤاد خالي هذا كان عميد متقاعد في الجيش قالي اسمع لازم نخلي مسؤوليتنا عشان الوطن و والهذا خخ العميد متقاعد دائما عنده الوطن و ال الحاجات هذي قلتله و وايش اسوي قال لازم تروح تبلغ عنه عند ال الجوازات عشان عشان كذا انا هنا عشان نبغى نبلغ عنه و نبغى نبغى واحد ثاني كمان عشان يمسك ال اه,Hijazi
كوميدي,والموعد القادم ان شاء الله اشوفك,Najdi
اطفال,وعارفين الشباب اللي خلف التعليمات هذي ايش نسوي فيه نحطه في السجن فورا,Khaliji
كوميدي,خليه يستاهل يستاهل تشرط عليه بنت العسل,Hijazi
كوميدي,معقول,Hijazi
كوميدي,الله ابو شيطانك انت وياه والله,Najdi
درامي,انت ما يهمك راحة ابوي,Najdi
اطفال,امك هذي قالتلك روح,Khaliji
كوميدي,الا والله شوي شوي مرة زي العسل انشوينا احنا زي العسل انت فاضية روحي روحي يلا ربي يوفقك تقول شويتوا شويتوا وين اشوف,Hijazi
درامي,لكن ان شاء الله الامور طيبة وما في الا الخير ان شاء الله تعالى,Najdi
كوميدي,تعرف ليه,Hijazi
كوميدي,ماشي,Hijazi
كوميدي,خليني اكلم ال الدوريات نبلغهم عن,Hijazi
اطفال,حق ايش دحين اسمعني انا ما ساويت اي حاجة هذا,Khaliji
كوميدي,وين بتروح يا يمه بتروح بيت عامر بعد شو تسوي روح يا مطر يوم اروح وراها لاتخليه بروحها,Khaliji
كوميدي,اليوم دخلت عليه كده وماشيين,Hijazi
درامي,اكيد سارة صادقة,Najdi
كوميدي,غيرواضح السماعة ترى والله كل الناس الناس كلهم والصحفيين يلومونه علشان فوتنا هذه صفقة حمود الفشقة,Najdi
كوميدي,رحمة كنت امر بظروف بظروف صعبة قاسية,Khaliji
اطفال,قائمة منيو منيو اه قصدي اوه قصدي ورقة ورقة ورقة هذه من ايامك ورقة كده فيها قائمة طعام اختار اللي انا ابغاه منها,Khaliji
درامي,التمن غالي يا بوي,Hijazi
درامي,شوفتك تريح بالي,Najdi
اطفال,راح افكر في نهايتي وانا لسه ما ابتديت,Hijazi
كوميدي,زك انت,Najdi
اطفال,لكن بعدها عرفت اني غلطانة,Najdi
كوميدي,تراكم جابرين,Najdi
درامي,يعني تساعدهم,Hijazi
اطفال,خير خير ايش فيك,Khaliji
اطفال,لازم ينفذ خطته الليلة,Hijazi
اطفال,طيب طيب يا ام الخير,Khaliji
درامي,باقى عندي اني اروح لعمي صالح واتفاهم معاه,Najdi
كوميدي,يا ابو بدر,Khaliji
كوميدي,طلعت روحك بلا ولا طلعت روحك شف يا وشيرة انا بقعد على قلبك,Najdi
درامي,ليتني ابكي غصبا علي صعبت عليك نفسك,Hijazi
درامي,طيبين,Najdi
كوميدي,هالله هالله الناس على فين رايحين,Hijazi
اطفال,ما يحبونها طب بابا,Najdi
درامي,السلام عليكم,Hijazi
درامي,اهلين كيف اقدر اخدمك,Najdi
درامي,لا تنسى يا ابو مسامح تجينا باكر الصبح انت ومغيص,Khaliji
كوميدي,خلوني احفظ هالاسم عشان اقهر زميلتي ام يوسف,Khaliji
درامي,و وعدنا الرجل اكثر من مرة,Najdi
اطفال,انا من كلامي مع الحارس عرفت انه حالة مستمع في تحسن مستمر وهذا معناه انه رايح يقابلنا عن قريب,Khaliji
درامي,لا يا ميزر هذا ابوي وانا اعرفه زين,Hijazi
اطفال,ما قتل ابوك,Hijazi
اطفال,يا جدو انا ام الخير زي يا جدو,Hijazi
اطفال,ايوه يا عيد,Hijazi
درامي,يا ثقل دمك,Najdi
كوميدي,لنبدا جتماعنا,Hijazi
اطفال,لكن انت معذور هذا اخوك ومن حقك تدافع عنه,Najdi
كوميدي,تخيلوا يا جماعة الخير يعني زواجين في يوم واحد يعني عرسين زفتين ليلتين داخلة في يوم واحد يعني انا ايش اسوي اشق هذومي يا ناس ولا وش اسوي,Hijazi
كوميدي,وهناك هم يحققوا,Najdi
درامي,حرام عليتش يا عمتي طلعيه من بالتش,Khaliji
اطفال,اول ما دخلت احس مكان جميل والوانه حلوة لما دخل علي الرجال انه دو جني ضحكت قوية و جوا طافي يقول يضحك بالجوال جوال طافي,Najdi
اطفال,يلا امسك تعال تعال لا حول ولا قوة الا بالله,Khaliji
اطفال,ها يا مسعود رسمت الخطة حق الرجل الالي عشان نسرقه ولا لسه,Hijazi
اطفال,تعال تعال اجلس,Najdi
كوميدي,يطالع يطالعني,Najdi
كوميدي,حمار القايلة القايلة معناها الظهر,Khaliji
اطفال,غير واضح وصل جذور القصة كلها,Khaliji
اطفال,دايم تطور تقنية المعلومات والانجازات كبيرة ابغاك تتذكري ايش الروبوتات اللي فعلا دخلت في المجال,Najdi
كوميدي,الله يسلمش الا بشير ولدش وينه,Khaliji
اطفال,الفرصة اللي هي ايش,Hijazi
كوميدي,قلي خبرني علمني الحق علي,Hijazi
درامي,ورجع بيتك ان شاء الله تلقى يمه كل شيء يعوضك عن الايام السودا اللي عشتها هنا,Najdi
اطفال,ا طبعا طبعا,Hijazi
درامي,هو ساير,Najdi
درامي,موقف صعب,Khaliji
اطفال,يمكنك جهازك,Najdi
اطفال,خلاص خلاص,Khaliji
درامي,انا سويت اللي علي ومثل ما يقولون,Najdi
كوميدي,ابي انساه لم تعرف قلبي عليكم حزين والزلم صاحب الزلم,Khaliji
درامي,بعد بعد يا سعود تبي تدافع عن نفسك اقول يا سعود ترى كل الادلة والبراهين تثبت انك اذنبت بحق هالانسان اللي اعطاك الثقة,Najdi
كوميدي,في مدينة ال,Hijazi
درامي,ان شاء الله بس في شي خارج الموضوع حسب خبرتي بالكاميرات والمؤامرات انا خبرة سنين,Najdi
اطفال,مين اللي يحب الثاني اكثر مين يحب الثاني اكثر كيف نخفي حبنا وشوق,Hijazi
اطفال,رح ندخل انا وانتو قصور مفروش مرجان وياقوت رح نزل انهار وبحور رح نطلع ركبين الحوت,Khaliji
درامي,حسن ولد عمك وبيجي البيت عشان خالو ما عشان احد تاني,Hijazi
اطفال,سمعت عشان كذه يا صديقي انا اقول لك خفف اكل علشان الكرش هذا يروح وعلشان صحتك,Khaliji
